title,size,price,bedrooms,bathrooms
فيلا للبيع في طريق السيل الكبير ، الرياض,375.0,1400000.0,5.0,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,225.0,970000.0,5.0,5.0
فيلا للبيع في طريق الملك عبدالعزيز ، الرياض,348.0,1200000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,541.0,1700000.0,5.0,5.0
فيلا للبيع في حي طويق ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في الرياض,450.0,1450000.0,4.0,4.0
فيلا للبيع في المملكة العربية السعودية,360.0,1100000.0,5.0,4.0
فيلا للبيع في الرياض,340.0,1220000.0,6.0,4.0
فيلا للبيع في طريق الصحابة ، حي المونسية ، الرياض,325.0,1400000.0,4.0,4.0
فيلا للبيع في شارع الشاهر ، حي طويق ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في حي الملقا ، الرياض,351.0,2100000.0,5.0,4.0
فيلا للبيع في حي القيروان ، الرياض,200.0,1200000.0,3.0,4.0
فيلا للبيع في الرياض,316.0,1200000.0,4.0,4.0
فيلا للبيع في شارع السبالة ، حي الياسمين ، الرياض,375.0,1900000.0,5.0,4.0
فيلا للبيع في المملكة العربية السعودية,315.0,1750000.0,4.0,5.0
فيلا للبيع في طريق السيل الكبير ، الرياض,200.0,780000.0,4.70312813314618,5.0
فيلا للبيع في شارع وادي مدني ، الرياض,306.0,1500000.0,3.0,3.0
فيلا للبيع في شارع تبوك ، حي ظهرة لبن ، الرياض,450.0,1550000.0,5.0,5.0
فيلا للبيع في الرياض,350.0,1500000.0,3.0,5.0
فيلا للبيع في حي القيروان ، الرياض,450.0,2400000.0,5.0,5.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,620.0,1895102.5614597956,5.0,5.0
فيلا للبيع في حي حطين ، الرياض,405.0,2650000.0,5.0,5.0
فيلا للبيع في شارع المشتل ، حي الربيع ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,372.0,1180000.0,5.0,4.0
فيلا للبيع في شارع الاخلاص ، الرياض,435.0,1420000.0,5.0,5.0
فيلا للبيع في الرياض,260.0,1150000.0,3.0,3.0
فيلا للبيع في شارع مرقان ، حي اليرموك ، الرياض,325.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في شارع راشد السلمي ، حي السعادة ، الرياض,377.0,1300000.0,5.0,4.0
فيلا للبيع في حي الياسمين ، الرياض,412.0,1800000.0,5.0,5.0
فيلا للبيع في الرياض,450.0,980000.0,4.0,4.0
فيلا للبيع في حي الرمال ، الرياض,300.0,850000.0,3.0,3.0
فيلا للبيع في حي القيروان ، الرياض,360.0,1700000.0,5.0,5.0
فيلا للبيع في شارع عبدالله بن أبي حبيب ، الرياض,375.0,1220000.0,5.0,5.0
فيلا للبيع في حي المونسية ، الرياض,475.6799679165831,1895102.5614597956,4.0,5.0
فيلا للبيع في الرياض,300.0,1500000.0,5.0,4.0
فيلا للبيع في المملكة العربية السعودية,370.0,1280000.0,4.0,5.0
فيلا للبيع في حي حطين ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,375.0,1700000.0,5.0,5.0
فيلا للبيع في شارع الاشعاب ، الرياض,665.0,1895102.5614597956,4.70312813314618,5.0
فيلا للبيع في الرياض,375.0,1100000.0,4.0,5.0
فيلا للبيع في الرياض,432.0,1400000.0,5.0,5.0
فيلا للبيع في شارع فهاد القحطاني ، حي النظيم ، الرياض,475.6799679165831,1200000.0,5.0,5.0
فيلا للبيع في الرياض,308.0,1150000.0,4.0,5.0
فيلا للبيع في شارع ابن القطب ، حي العليا ، الرياض,541.0,1600000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,302.0,1250000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,360.0,2100000.0,5.0,5.0
فيلا للبيع في شارع العمارية ، حي القيروان ، الرياض,450.0,2320000.0,4.0,5.0
فيلا للبيع في الرياض,375.0,1180000.0,5.0,5.0
فيلا للبيع في شارع رقم 267 ، الرياض,450.0,2700000.0,5.0,5.0
فيلا للبيع في الرياض,400.0,2400000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,310.0,1400000.0,5.0,5.0
فيلا للبيع في شارع سليمان بن عبدالملك بن مروان ، الرياض,450.0,980000.0,5.0,5.0
فيلا للبيع في شارع القطينة ، حي ظهرة لبن ، الرياض,450.0,1500000.0,4.70312813314618,5.0
"فيلا للبيع في شارع نجم الدين الايوبي, العوالي, الرياض",450.0,1400000.0,5.0,4.0
فيلا للبيع في الرياض,300.0,1070000.0,5.0,5.0
فيلا للبيع في الرياض,460.0,1800000.0,4.0,5.0
فيلا للبيع في الرياض,437.0,2200000.0,4.0,4.0
فيلا للبيع في حي طويق ، الرياض,360.0,1150000.0,5.0,5.0
فيلا للبيع في شارع الامام محمد اسماعيل الصنفاني ، حي الخليج ، الرياض,312.0,1350000.0,3.0,5.0
فيلا للبيع في حي الملقا ، الرياض,420.0,2000000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,450.0,1350000.0,5.0,5.0
فيلا للبيع في شارع الكنعان ، حي الحزم ، الرياض,250.0,700000.0,4.70312813314618,5.0
فيلا للبيع في الرياض,372.0,1150000.0,3.0,4.449167836374574
فيلا للبيع في حي القيروان ، الرياض,200.0,1300000.0,4.0,4.0
فيلا للبيع في شارع جلاجل ، حي النخيل ، الرياض,475.6799679165831,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,390.0,1180000.0,4.0,5.0
فيلا للبيع في شارع ابو عشار ، حي الملك فيصل ، الرياض,500.0,1800000.0,4.70312813314618,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,250.0,800000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,375.0,1220000.0,4.0,5.0
فيلا للبيع في الرياض,280.0,1300000.0,4.70312813314618,5.0
فيلا للبيع في شارع الصمة الاصغر ، حي العليا ، الرياض,475.6799679165831,2688000.0,5.0,4.0
فيلا للبيع في الرياض,354.0,1180000.0,5.0,5.0
فيلا للبيع في شارع نابلس ، حي ظهرة لبن ، الرياض,450.0,1450000.0,4.0,3.0
فيلا للبيع في حي الملقا ، الرياض,502.0,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,270.0,1350000.0,5.0,5.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,475.6799679165831,1895102.5614597956,6.0,5.0
فيلا للبيع في طريق ديراب ، حي ديراب ، الرياض,360.0,1050000.0,3.0,4.0
فيلا للبيع في شارع الحسي ، حي الوشام ، الرياض,258.0,450000.0,4.0,5.0
فيلا للبيع في حي مطار الملك خالد الدولي ، الرياض,235.0,850000.0,5.0,5.0
فيلا للبيع في شارع عثمان بن صدقة ، الرياض,300.0,900000.0,5.0,5.0
فيلا للبيع في شارع الوجه ، حي العريجاء الوسطى ، الرياض,400.0,550000.0,5.0,5.0
فيلا للبيع في الرياض,350.0,2200000.0,5.0,5.0
فيلا للبيع في طريق الإمام عبدالله بن سعود بن عبدالعزيز الفرعي ، حي القادسية ، الرياض,384.0,1370000.0,5.0,5.0
فيلا للبيع في حي النرجس ، الرياض,276.0,1700000.0,5.0,4.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,500.0,3000000.0,6.0,4.0
فيلا للبيع في الرياض,450.0,1600000.0,3.0,5.0
فيلا للبيع في الرياض,300.0,920000.0,5.0,4.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,360.0,1180000.0,5.0,5.0
فيلا للبيع في شارع مسلم بن عبدالرحمن ، حي الاندلس ، الرياض,475.6799679165831,1750000.0,5.0,5.0
فيلا للبيع في شارع عبدالله بن رشيد ، حي الروضة ، الرياض,475.6799679165831,2300000.0,5.0,5.0
فيلا للبيع في شارع 214 ، الرياض,475.6799679165831,1895102.5614597956,5.0,4.0
فيلا للبيع في شارع احمد العصامي ، حي المنصورة ، الرياض,650.0,1500000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,207.0,1300000.0,3.0,5.0
فيلا للبيع في الرياض,545.0,1000000.0,4.0,3.0
فيلا للبيع في شارع الاصفاء ، الرياض,500.0,1895102.5614597956,5.0,5.0
فيلا للبيع في طريق الامام سعود بن فيصل ، حي الملقا ، الرياض,525.0,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع الجوافة ، حي اليرموك ، الرياض,331.0,1450000.0,4.0,4.0
فيلا للبيع في المملكة العربية السعودية,300.0,1300000.0,5.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,375.0,2000000.0,5.0,4.0
فيلا للبيع في شارع النفود ، حي الغدير ، الرياض,675.0,3000000.0,5.0,5.0
فيلا للبيع في شارع عيسى بن احمد المرشدي ، الرياض,325.0,1600000.0,5.0,4.0
فيلا للبيع في الرياض,400.0,1300000.0,4.0,4.0
فيلا للبيع في حي طويق ، الرياض,375.0,1170000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,312.0,1180000.0,4.0,5.0
فيلا للبيع في حي عكاظ ، الرياض,375.0,1100000.0,5.0,5.0
فيلا للبيع في شارع علي البجادي ، الرياض,275.0,1020000.0,4.0,4.0
فيلا للبيع في الرياض,437.0,2100000.0,5.0,5.0
فيلا للبيع في شارع عبدالله بن العاص ، الرياض,330.0,1600000.0,5.0,5.0
فيلا للبيع في شارع نجم الدين الأيوبي ، الرياض,255.0,860000.0,5.0,5.0
فيلا للبيع في شارع قطن بن ربيعة ، حي العقيق ، الرياض,237.0,1400000.0,4.0,4.0
فيلا للبيع في شارع الدهناء ، الرياض,350.0,2400000.0,5.0,5.0
فيلا للبيع في الرياض,270.0,1250000.0,4.0,4.0
فيلا للبيع في شارع مطيع بن عامر ، حي العزيزية ، الرياض,625.0,1500000.0,4.70312813314618,5.0
فيلا للبيع في شارع القلعة ، حي الربيع ، الرياض,500.0,2000000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,360.0,1180000.0,5.0,5.0
فيلا للبيع في شارع عبدالرحمن بن ابراهيم ، الرياض,435.0,1200000.0,5.0,5.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,330.0,1900000.0,5.0,5.0
فيلا للبيع في طريق نجم الدين الأيوبي الفرعي ، الرياض,270.0,930000.0,5.0,5.0
فيلا للبيع في شارع القعقاع بن نوبه ، حي شبرا ، الرياض,475.6799679165831,1500000.0,5.0,5.0
فيلا للبيع في الرياض,360.0,1100000.0,5.0,4.0
فيلا للبيع في حي مطار الملك خالد الدولي ، الرياض,200.0,850000.0,4.0,5.0
فيلا للبيع في شارع الاطراف ، حي العقيق ، الرياض,312.0,1800000.0,4.0,3.0
فيلا للبيع في شارع شبه الجزيرة ، حي السعادة ، الرياض,364.0,1330000.0,5.0,3.0
فيلا للبيع في حي طويق ، الرياض,300.0,920000.0,5.0,5.0
فيلا للبيع في الرياض,600.0,2100000.0,4.70312813314618,5.0
فيلا للبيع في طريق أنس ابن مالك ، الرياض,312.0,2000000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,390.0,1170000.0,4.0,4.0
فيلا للبيع في الرياض,390.0,1800000.0,4.0,3.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,265.0,1100000.0,5.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,210.0,820000.0,5.0,5.0
فيلا للبيع في شارع القنيطرة ، حي ظهرة لبن ، الرياض,312.0,1300000.0,4.70312813314618,4.0
فيلا للبيع في حي القيروان ، الرياض,375.0,2100000.0,5.0,5.0
فيلا للبيع في شارع الدهناء ، الرياض,420.0,2100000.0,5.0,4.0
فيلا للبيع في الرياض,500.0,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع رباع ، حي قرطبة ، الرياض,500.0,2500000.0,5.0,5.0
فيلا للبيع في حي القيروان ، الرياض,200.0,1300000.0,4.0,5.0
فيلا للبيع في حي الملقا ، الرياض,600.0,2700000.0,5.0,5.0
فيلا للبيع في المملكة العربية السعودية,375.0,1350000.0,4.0,5.0
فيلا للبيع في شارع احمد بن الخطاب ، الرياض,250.0,1100000.0,4.0,5.0
فيلا للبيع في طريق الصحابة ، حي المونسية ، الرياض,230.0,1100000.0,4.0,4.0
فيلا للبيع في الرياض,325.0,1100000.0,5.0,5.0
فيلا للبيع في شارع رقم 304 ، الرياض,500.0,1895102.5614597956,5.0,5.0
فيلا للبيع في الرياض,215.0,790000.0,5.0,5.0
فيلا للبيع في الرياض,200.0,820000.0,6.0,5.0
فيلا للبيع في حي الياسمين ، الرياض,400.0,2600000.0,5.0,5.0
فيلا للبيع في شارع الحسين الهاشمي ، الرياض,271.0,1030000.0,5.0,5.0
فيلا للبيع في الرياض,257.0,1050000.0,5.0,5.0
فيلا للبيع في شارع النعيمي ، حي النسيم الغربي ، الرياض,312.0,450000.0,5.0,3.0
فيلا للبيع في طريق الأمير تركي بن عبدالعزيز الأول ، حي الملقا ، الرياض,500.0,1895102.5614597956,5.0,5.0
فيلا للبيع في شارع الرياحين ، حي الربيع ، الرياض,400.0,1700000.0,4.0,4.0
فيلا للبيع في طريق السيل الكبير ، الرياض,450.0,950000.0,5.0,5.0
فيلا للبيع في الرياض,375.0,1200000.0,3.0,5.0
فيلا للبيع في حي طويق ، الرياض,245.0,860000.0,4.0,4.0
فيلا للبيع في حي الياسمين ، الرياض,364.0,1700000.0,4.70312813314618,5.0
فيلا للبيع في حي ديراب ، الرياض,375.0,1100000.0,4.70312813314618,5.0
فيلا للبيع في حي عكاظ ، الرياض,375.0,950000.0,5.0,4.0
